TAID,Label
TOX-98086,0
TOX-98088,0
TOX-98089,0
TOX-98090,0
TOX-98093,1
TOX-98094,1
TOX-98095,1
TOX-98099,1
TOX-98100,1
TOX-98101,0
TOX-98102,1
TOX-98103,1
TOX-98105,1
TOX-98106,1
TOX-98108,1
TOX-98110,1
TOX-98111,1
TOX-98112,0
TOX-98113,0
TOX-98115,0
TOX-98116,0
TOX-98117,0
TOX-98119,1
TOX-98120,0
TOX-98121,0
TOX-98122,0
TOX-98123,0
TOX-98125,1
TOX-98126,0
TOX-98127,1
TOX-98129,1
TOX-98130,0
TOX-98131,0
TOX-98134,1
TOX-98138,0
TOX-98141,0
TOX-98143,1
TOX-98144,1
TOX-98146,0
TOX-98147,0
TOX-98149,0
TOX-98151,0
TOX-98156,1
TOX-98160,1
TOX-98162,0
TOX-98164,0
TOX-98166,0
TOX-98167,1
TOX-98168,1
TOX-98169,1
TOX-98170,1
TOX-98173,1
TOX-98175,1
TOX-98176,1
TOX-98179,1
TOX-98182,0
TOX-98183,1
TOX-98184,1
TOX-98185,1
TOX-98186,1
TOX-98187,1
TOX-98188,1
TOX-98189,1
TOX-98191,0
TOX-98192,0
TOX-98193,0
TOX-98196,1
TOX-98199,0
TOX-98200,0
TOX-98201,1
TOX-98202,0
TOX-98203,1
TOX-98204,0
TOX-98205,0
TOX-98208,1
TOX-98210,0
TOX-98211,0
TOX-98214,0
TOX-98215,0
TOX-98216,0
TOX-98219,1
TOX-98220,0
TOX-98223,0
TOX-98224,1
TOX-98226,0
TOX-98229,1
TOX-98230,1
TOX-98233,0
TOX-98235,1
TOX-98237,0
TOX-98238,1
TOX-98239,1
TOX-98240,0
TOX-98241,1
TOX-98242,0
TOX-98243,1
TOX-98244,1
TOX-98246,1
TOX-98248,0
TOX-98249,1
TOX-98250,0
TOX-98252,1
TOX-98253,0
TOX-98254,1
TOX-98255,1
TOX-98256,0
TOX-98257,0
TOX-98258,0
TOX-98259,0
TOX-98261,0
TOX-98262,0
TOX-98263,1
TOX-98265,0
TOX-98266,1
TOX-98270,1
TOX-98271,1
TOX-98272,0
TOX-98273,0
TOX-98276,0
TOX-98278,0
TOX-98279,0
TOX-98281,0
TOX-98282,0
TOX-98283,0
TOX-98286,0
TOX-98287,0
TOX-98288,0
TOX-98290,1
TOX-98291,0
TOX-98296,1
TOX-98298,0
TOX-98299,0
TOX-98301,0
TOX-98303,0
TOX-98306,0
TOX-98307,0
TOX-98309,0
TOX-98310,0
TOX-98311,0
TOX-98312,0
TOX-98313,0
TOX-98314,0
TOX-98315,0
TOX-98318,1
TOX-98319,1
TOX-98321,1
TOX-98326,0
TOX-98327,0
TOX-98328,0
TOX-98330,1
TOX-98332,0
TOX-98334,0
TOX-98335,0
TOX-98336,1
TOX-98337,0
TOX-98338,1
TOX-98340,0
TOX-98341,1
TOX-98343,0
TOX-98346,0
TOX-98347,0
TOX-98348,1
TOX-98349,0
TOX-98350,1
TOX-98352,0
TOX-98354,0
TOX-98355,1
TOX-98356,1
TOX-98357,0
TOX-98358,1
TOX-98359,1
TOX-98360,1
TOX-98361,1
TOX-98363,1
TOX-98364,0
TOX-98367,1
TOX-98368,0
TOX-98369,0
TOX-98370,1
TOX-98371,0
TOX-98372,1
TOX-98373,1
TOX-98374,1
TOX-98375,0
TOX-98376,1
TOX-98377,0
TOX-98378,0
TOX-98379,0
TOX-98380,1
TOX-98385,1
TOX-98386,1
TOX-98388,1
TOX-98389,0
TOX-98391,0
TOX-98392,0
TOX-98393,1
TOX-98394,0
TOX-98395,1
TOX-98397,1
TOX-98398,1
TOX-98403,0
TOX-98405,0
TOX-98406,1
TOX-98407,0
TOX-98409,0
TOX-98410,0
TOX-98412,0
TOX-98413,0
TOX-98415,1
TOX-98417,1
TOX-98419,0
TOX-98420,0
TOX-98421,1
TOX-98423,1
TOX-98424,0
TOX-98425,0
TOX-98426,0
TOX-98430,1
TOX-98431,0
TOX-98432,0
TOX-98437,1
TOX-98438,1
TOX-98439,0
TOX-98440,1
TOX-98441,0
TOX-98442,1
TOX-98443,0
TOX-98444,0
TOX-98447,1
TOX-98448,1
TOX-98449,1
TOX-98451,1
TOX-98452,1
TOX-98453,1
TOX-98455,1
TOX-98456,1
TOX-98457,1
TOX-98458,1
TOX-98459,1
TOX-98460,1
TOX-98462,1
TOX-98464,1
TOX-98465,1
TOX-98466,1
TOX-98467,0
TOX-98468,1
TOX-98469,1
TOX-98470,1
TOX-98471,1
TOX-98472,1
TOX-98473,0
TOX-98474,1
TOX-98475,1
TOX-98476,1
TOX-98477,0
TOX-98478,1
TOX-98479,1
TOX-98480,1
TOX-98481,1
TOX-98482,1
TOX-98483,1
TOX-98484,1
TOX-98485,1
TOX-98486,1
TOX-98487,1
TOX-98488,1
TOX-98489,1
TOX-98490,1
TOX-98491,0
TOX-98493,1
TOX-98495,1
TOX-98497,0
TOX-98498,1
TOX-98501,0
TOX-98503,0
TOX-98504,0
TOX-98505,0
TOX-98507,0
TOX-98508,1
TOX-98510,0
TOX-98512,0
TOX-98513,0
TOX-98514,0
TOX-98516,1
TOX-98517,0
TOX-98518,0
TOX-98520,0
TOX-98524,0
TOX-98525,1
TOX-98526,1
TOX-98527,0
TOX-98529,0
TOX-98530,1
TOX-98531,1
TOX-98532,0
TOX-98533,1
TOX-98534,1
TOX-98535,1
TOX-98536,0
TOX-98538,1
TOX-98540,1
TOX-98542,0
TOX-98543,0
TOX-98546,0
TOX-98547,0
TOX-98550,0
TOX-98551,0
TOX-98552,0
TOX-98553,1
TOX-98554,0
TOX-98558,1
TOX-98562,0
TOX-98563,1
TOX-98564,0
TOX-98566,1
TOX-98569,1
TOX-98570,1
TOX-98571,0
TOX-98572,1
TOX-98573,0
TOX-98574,0
TOX-98575,0
TOX-98577,0
TOX-98579,0
TOX-98581,0
TOX-98582,0
TOX-98583,0
TOX-98586,0
TOX-98595,0
TOX-98597,0
TOX-98598,0
TOX-98599,1
TOX-98600,1
TOX-98602,0
TOX-98603,0
TOX-98606,1
TOX-98608,0
TOX-98609,1
TOX-98612,0
TOX-98613,0
TOX-98614,1
TOX-98615,0
TOX-98618,1
TOX-98620,1
TOX-98622,1
TOX-98623,1
TOX-98625,1
TOX-98626,1
TOX-98627,1
TOX-98628,1
TOX-98629,1
TOX-98630,1
TOX-98631,1
TOX-98633,1
TOX-98634,1
TOX-98635,1
TOX-98636,1
TOX-98637,1
TOX-98639,0
TOX-98640,1
TOX-98641,0
TOX-98643,1
TOX-98646,1
TOX-98647,0
TOX-98649,1
TOX-98652,1
TOX-98653,1
TOX-98654,1
TOX-98655,1
TOX-98657,0
TOX-98660,1
TOX-98662,0
TOX-98663,1
TOX-98664,1
TOX-98665,1
TOX-98667,1
TOX-98670,0
TOX-98672,0
TOX-98673,1
TOX-98674,1
TOX-98675,1
TOX-98676,1
TOX-98677,1
TOX-98679,0
TOX-98680,1
TOX-98681,1
TOX-98683,1
TOX-98685,0
TOX-98686,0
TOX-98688,1
TOX-98689,1
TOX-98692,0
TOX-98695,1
TOX-98697,1
TOX-98698,0
TOX-98699,0
TOX-98700,1
TOX-98701,0
TOX-98703,0
TOX-98704,0
TOX-98706,0
TOX-98709,0
TOX-98712,0
TOX-98713,1
TOX-98718,0
TOX-98719,0
TOX-98721,1
TOX-98724,0
TOX-98725,0
TOX-98726,0
TOX-98730,1
TOX-98732,0
TOX-98733,1
TOX-98734,0
TOX-98735,0
TOX-98736,1
TOX-98737,0
TOX-98738,0
TOX-98742,1
TOX-98743,1
TOX-98744,1
TOX-98745,0
TOX-98746,0
TOX-98748,0
TOX-98749,0
TOX-98750,0
TOX-98751,0
TOX-98752,0
TOX-98753,0
TOX-98754,1
TOX-98755,1
TOX-98757,0
TOX-98759,0
TOX-98760,0
TOX-98761,0
TOX-98762,0
TOX-98763,0
TOX-98764,0
TOX-98765,0
TOX-98766,0
TOX-98767,1
TOX-98768,0
TOX-98769,0
TOX-98771,0
TOX-98772,0
TOX-98773,1
TOX-98780,0
TOX-98786,0
TOX-98789,0
TOX-98794,1
TOX-98795,1
TOX-98796,1
TOX-98798,1
TOX-98799,1
TOX-98800,0
TOX-98801,1
TOX-98802,1
TOX-98804,1
TOX-98805,1
TOX-98806,1
TOX-98807,0
TOX-98810,1
TOX-98811,1
TOX-98812,1
TOX-98815,1
TOX-98817,1
TOX-98818,1
TOX-98819,1
TOX-98820,1
TOX-98821,1
TOX-98823,0
TOX-98824,0
TOX-98825,0
TOX-98828,1
TOX-98833,0
TOX-98834,1
TOX-98837,0
TOX-98839,0
TOX-98842,0
TOX-98843,0
TOX-98844,0
TOX-98845,0
TOX-98846,0
TOX-98847,0
TOX-98848,1
TOX-98849,0
TOX-98850,1
TOX-98853,0
TOX-98854,0
TOX-98855,0
TOX-98857,0
TOX-98858,0
TOX-98861,1
TOX-98863,0
TOX-98867,1
TOX-98871,0
TOX-98872,1
TOX-98873,0
TOX-98874,0
TOX-98875,0
TOX-98876,0
TOX-98877,0
TOX-98878,0
TOX-98879,1
TOX-98881,0
TOX-98883,0
TOX-98884,0
TOX-98885,1
TOX-98886,1
TOX-98887,1
TOX-98891,1
TOX-98894,0
TOX-98896,1
TOX-98897,1
TOX-98898,1
TOX-98899,0
TOX-98901,0
TOX-98902,0
TOX-98903,0
TOX-98904,0
TOX-98905,0
TOX-98906,0
TOX-98907,0
TOX-98909,0
TOX-98912,0
TOX-98913,1
TOX-98920,0
TOX-98922,0
TOX-98923,0
TOX-98924,0
TOX-98926,0
TOX-98927,0
TOX-98928,0
TOX-98929,0
TOX-98930,0
TOX-98932,0
TOX-98934,0
TOX-98936,0
TOX-98938,0
TOX-98940,1
TOX-98941,0
TOX-98942,1
TOX-98943,0
TOX-98944,1
TOX-98948,0
TOX-98949,0
TOX-98950,1
TOX-98951,0
TOX-98952,1
TOX-98953,0
TOX-98954,0
TOX-98957,1
TOX-98958,0
TOX-98961,0
TOX-98964,0
TOX-98966,0
TOX-98968,1
TOX-98969,0
TOX-98970,1
TOX-98971,1
TOX-98973,1
TOX-98974,1
TOX-98975,1
TOX-98976,0
TOX-98977,0
TOX-98978,0
TOX-98979,0
TOX-98980,0
TOX-98982,0
TOX-98990,0
TOX-98991,0
TOX-98992,0
TOX-98993,0
TOX-98995,0
TOX-98996,0
TOX-98998,1
TOX-99000,0
TOX-99003,0
TOX-99005,0
TOX-99006,1
TOX-99007,1
TOX-99008,0
TOX-99009,0
TOX-99010,0
TOX-99014,1
TOX-99015,1
TOX-99017,0
TOX-99023,0
TOX-99025,0
TOX-99026,0
TOX-99027,0
TOX-99028,0
TOX-99029,0
TOX-99030,0
TOX-99031,0
TOX-99032,0
TOX-99033,0
TOX-99035,0
TOX-99036,0
TOX-99040,0
TOX-99041,0
TOX-99044,0
TOX-99046,0
TOX-99047,0
TOX-99048,0
TOX-99050,0
TOX-99051,0
TOX-99052,0
TOX-99053,0
TOX-99054,0
TOX-99055,0
TOX-99057,0
TOX-99059,0
TOX-99060,1
TOX-99062,0
TOX-99063,0
TOX-99064,1
TOX-99065,0
TOX-99066,1
TOX-99070,0
TOX-99072,1
TOX-99075,1
TOX-99076,1
TOX-99077,1
TOX-99078,1
TOX-99079,1
TOX-99080,1
TOX-99081,1
TOX-99084,0
TOX-99086,1
TOX-99087,1
TOX-99088,0
TOX-99090,0
TOX-99092,1
TOX-99093,1
TOX-99094,1
TOX-99097,0
TOX-99098,0
TOX-99099,0
TOX-99100,1
TOX-99101,1
TOX-99102,1
TOX-99103,1
TOX-99104,1
TOX-99106,0
TOX-99107,1
TOX-99109,0
TOX-99110,0
TOX-99111,1
TOX-99114,1
TOX-99116,0
TOX-99117,0
TOX-99118,0
TOX-99119,0
TOX-99120,1
TOX-99121,0
TOX-99122,0
TOX-99124,1
TOX-99127,1
TOX-99129,0
TOX-99131,0
TOX-99132,0
TOX-99133,1
TOX-99135,0
TOX-99137,1
TOX-99138,1
TOX-99139,0
TOX-99140,0
TOX-99141,0
TOX-99142,0
TOX-99144,0
TOX-99148,0
TOX-99149,0
TOX-99150,0
TOX-99151,1
TOX-99152,0
TOX-99153,1
TOX-99154,1
TOX-99156,0
TOX-99157,1
TOX-99158,0
TOX-99159,1
TOX-99160,0
TOX-99161,0
TOX-99162,1
TOX-99163,0
TOX-99164,0
TOX-99165,0
TOX-99166,0
TOX-99167,1
TOX-99169,0
TOX-99172,0
TOX-99173,0
TOX-99174,0
TOX-99176,0
TOX-99178,1
TOX-99179,0
TOX-99180,0
TOX-99181,0
TOX-99182,0
TOX-99183,0
TOX-99184,0
TOX-99186,0
TOX-99187,1
TOX-99188,1
TOX-99189,0
TOX-99191,0
TOX-99192,1
TOX-99194,0
TOX-99195,1
TOX-99198,0
TOX-99199,0
TOX-99200,0
TOX-99203,0
TOX-99204,0
TOX-99206,1
TOX-99207,0
TOX-99209,0
TOX-99211,0
TOX-99212,1
TOX-99214,1
TOX-99215,1
TOX-99217,1
TOX-99218,1
TOX-99219,1
TOX-99220,1
TOX-99222,1
TOX-99223,1
TOX-99224,0
TOX-99225,1
TOX-99226,1
TOX-99227,1
TOX-99228,0
TOX-99229,0
TOX-99230,0
TOX-99231,0
TOX-99232,1
TOX-99233,1
TOX-99235,0
TOX-99238,1
TOX-99239,1
TOX-99240,0
TOX-99241,1
TOX-99242,0
TOX-99243,0
TOX-99244,0
TOX-99247,0
TOX-99248,0
TOX-99250,0
TOX-99251,0
TOX-99253,0
TOX-99255,0
TOX-99261,1
TOX-99262,0
TOX-99263,0
TOX-99265,0
TOX-99266,0
TOX-99268,0
TOX-99269,0
TOX-99270,1
TOX-99271,1
TOX-99275,0
TOX-99277,1
TOX-99278,0
TOX-99281,1
TOX-99284,1
TOX-99286,1
TOX-99287,1
TOX-99288,1
TOX-99289,1
TOX-99290,1
TOX-99291,0
TOX-99292,1
TOX-99293,1
TOX-99294,1
TOX-99295,1
TOX-99296,1
TOX-99297,1
TOX-99300,1
TOX-99301,1
TOX-99303,1
TOX-99305,0
TOX-99306,0
TOX-99307,0
TOX-99308,0
TOX-99309,1
TOX-99310,0
TOX-99311,0
TOX-99312,0
TOX-99314,0
TOX-99317,0
TOX-99318,1
TOX-99319,0
TOX-99322,0
TOX-99323,1
TOX-99324,0
TOX-99326,0
TOX-99327,0
TOX-99328,0
TOX-99329,0
TOX-99331,1
TOX-99333,0
TOX-99342,0
TOX-99343,0
TOX-99344,0
TOX-99346,0
TOX-99347,0
TOX-99348,1
TOX-99352,1
TOX-99354,1
TOX-99358,0
TOX-99359,0
TOX-99360,1
TOX-99362,1
TOX-99364,1
TOX-99365,1
TOX-99367,0
TOX-99368,0
TOX-99369,0
TOX-99370,0
TOX-99371,0
TOX-99374,0
TOX-99376,0
TOX-99377,0
TOX-99378,0
TOX-99379,0
TOX-99380,0
TOX-99381,0
TOX-99382,0
TOX-99383,1
TOX-99384,0
TOX-99385,0
TOX-99386,1
TOX-99387,0
TOX-99388,0
TOX-99391,1
TOX-99392,1
TOX-99393,1
TOX-99394,0
TOX-99395,0
TOX-99396,1
TOX-99397,0
TOX-99398,0
TOX-99400,1
TOX-99405,0
TOX-99407,1
TOX-99409,0
TOX-99410,0
TOX-99411,0
TOX-99413,1
TOX-99414,0
TOX-99415,1
TOX-99416,1
TOX-99417,0
TOX-99418,0
TOX-99420,0
TOX-99422,1
TOX-99423,0
TOX-99425,0
TOX-99426,1
TOX-99428,0
TOX-99429,0
TOX-99433,1
TOX-99444,0
TOX-99448,0
TOX-99449,0
TOX-99450,1
TOX-99451,0
TOX-99454,0
TOX-99455,0
TOX-99456,1
TOX-99458,0
TOX-99462,0
TOX-99464,0
TOX-99466,1
TOX-99467,1
TOX-99468,0
TOX-99470,0
TOX-99472,0
TOX-99474,0
TOX-99477,1
TOX-99480,1
TOX-99482,1
TOX-99484,1
TOX-99488,0
TOX-99489,0
TOX-99491,1
TOX-99492,0
TOX-99494,1
TOX-99495,0
TOX-99496,0
TOX-99497,1
TOX-99498,0
TOX-99501,1
TOX-99502,1
TOX-99503,1
TOX-99504,1
TOX-99505,1
TOX-99506,1
TOX-99508,0
TOX-99509,0
TOX-99511,1
TOX-99513,1
TOX-99514,0
TOX-99515,1
TOX-99516,1
TOX-99517,0
TOX-99519,0
TOX-99520,1
TOX-99521,0
TOX-99522,1
TOX-99526,0
TOX-99530,0
TOX-99531,1
TOX-99533,0
TOX-99535,0
TOX-99536,0
TOX-99537,0
TOX-99538,1
TOX-99539,1
TOX-99542,0
TOX-99543,1
TOX-99546,0
TOX-99547,1
TOX-99549,1
TOX-99553,0
TOX-99555,0
TOX-99557,0
TOX-99558,0
TOX-99559,1
TOX-99561,1
TOX-99562,0
TOX-99564,0
TOX-99565,1
TOX-99569,1
TOX-99570,1
TOX-99571,1
TOX-99572,0
TOX-99574,0
TOX-99575,0
TOX-99576,0
TOX-99577,0
TOX-99578,0
TOX-99579,0
TOX-99581,0
TOX-99582,1
TOX-99583,1
TOX-99584,0
TOX-99585,0
TOX-99586,1
TOX-99587,1
TOX-99588,0
TOX-99589,0
TOX-99590,0
TOX-99591,0
TOX-99594,0
TOX-99595,0
TOX-99596,0
TOX-99597,1
TOX-99599,1
TOX-99600,0
TOX-99601,0
TOX-99602,0
TOX-99603,0
TOX-99604,0
TOX-99607,1
TOX-99608,0
TOX-99610,0
TOX-99613,0
TOX-99615,1
TOX-99616,0
TOX-99618,0
TOX-99619,1
TOX-99624,0
TOX-99625,0
TOX-99626,1
TOX-99627,0
TOX-99628,0
TOX-99629,0
TOX-99630,0
TOX-99632,0
TOX-99633,0
TOX-99635,0
TOX-99637,1
TOX-99639,1
TOX-99640,0
TOX-99641,1
TOX-99642,0
TOX-99643,0
TOX-99644,0
TOX-99645,1
TOX-99646,1
TOX-99649,0
TOX-99650,0
TOX-99651,1
TOX-99653,1
TOX-99654,1
TOX-99655,0
TOX-99657,1
TOX-99658,0
TOX-99659,0
TOX-99664,0
TOX-99666,0
TOX-99667,0
TOX-99668,1
TOX-99669,0
TOX-99670,0
TOX-99672,0
TOX-99673,0
TOX-99674,1
TOX-99675,0
TOX-99676,0
TOX-99677,0
TOX-99678,0
TOX-99679,0
TOX-99680,0
TOX-99682,1
TOX-99683,0
TOX-99688,1
TOX-99689,1
TOX-99692,0
TOX-99694,0
TOX-99695,0
TOX-99696,0
TOX-99697,0
TOX-99698,0
TOX-99699,1
TOX-99702,0
TOX-99705,1
TOX-99706,0
TOX-99707,0
TOX-99708,0
TOX-99709,0
TOX-99710,1
TOX-99712,0
TOX-99713,0
TOX-99714,0
TOX-99715,0
TOX-99718,0
TOX-99719,0
TOX-99720,0
TOX-99721,0
TOX-99724,0
TOX-99725,0
TOX-99726,0
TOX-99727,0
TOX-99729,1
TOX-99731,0
TOX-99734,0
TOX-99736,0
TOX-99738,0
TOX-99740,1
TOX-99742,0
TOX-99744,0
TOX-99746,0
TOX-99747,1
TOX-99751,0
TOX-99752,0
TOX-99753,0
TOX-99754,0
TOX-99757,0
TOX-99760,0
TOX-99764,1
TOX-99765,0
TOX-99766,0
TOX-99767,0
TOX-99768,0
TOX-99769,0
TOX-99770,1
TOX-99773,0
TOX-99775,0
TOX-99776,0
TOX-99778,0
TOX-99779,0
TOX-99781,1
TOX-99782,0
TOX-99783,0
TOX-99784,1
TOX-99785,0
TOX-99786,1
TOX-99788,0
TOX-99789,1
TOX-99790,0
TOX-99791,1
TOX-99792,0
TOX-99793,0
TOX-99794,0
TOX-99795,0
TOX-99796,1
TOX-99797,0
TOX-99799,0
TOX-99800,0
TOX-99801,1
TOX-99802,0
TOX-99803,0
TOX-99805,0
TOX-99806,1
TOX-99807,0
TOX-99808,0
TOX-99809,0
TOX-99810,0
TOX-99811,1
TOX-99813,0
TOX-99815,0
TOX-99816,0
TOX-99818,0
TOX-99819,0
TOX-99820,0
TOX-99821,0
TOX-99822,0
TOX-99823,0
TOX-99824,0
TOX-99825,0
TOX-99826,0
TOX-99827,0
TOX-99828,0
TOX-99829,0
TOX-99830,0
TOX-99831,0
TOX-99832,0
TOX-99833,0
TOX-99834,0
TOX-99836,1
TOX-99838,0
TOX-99839,0
TOX-99840,0
TOX-99841,1
TOX-99844,0
TOX-99845,1
TOX-99846,1
TOX-99847,0
TOX-99848,0
TOX-99849,0
TOX-99850,1
TOX-99851,0
TOX-99852,0
TOX-99853,0
TOX-99854,0
TOX-99855,0
TOX-99856,1
TOX-99857,0
TOX-99861,1
TOX-99862,0
TOX-99863,0
TOX-99864,0
TOX-99865,1
TOX-99866,0
TOX-99867,0
TOX-99871,1
TOX-99872,0
TOX-99874,0
TOX-99875,0
TOX-99876,1
TOX-99877,0
TOX-99879,1
TOX-99881,0
TOX-99882,0
TOX-99883,0
TOX-99884,0
TOX-99887,0
TOX-99889,0
TOX-99890,0
TOX-99891,1
TOX-99892,1
TOX-99893,0
TOX-99896,0
TOX-99897,0
TOX-99899,0
TOX-99901,0
TOX-99902,0
TOX-99904,0
TOX-99905,0
TOX-99910,0
TOX-99911,0
TOX-99913,1
TOX-99914,0
TOX-99916,0
TOX-99917,0
TOX-99922,1
TOX-99925,0
TOX-99926,0
TOX-99929,0
TOX-99931,1
TOX-99932,0
TOX-99933,0
TOX-99934,0
TOX-99935,0
TOX-99936,0
TOX-99939,0
TOX-99940,0
TOX-99941,0
TOX-99942,0
TOX-99943,1
TOX-99944,1
TOX-99945,1
TOX-99946,0
TOX-99948,0
TOX-99950,0
TOX-99951,0
TOX-99952,0
TOX-99954,0
TOX-99955,1
TOX-99958,0
TOX-99959,0
TOX-99961,1
TOX-99962,1
TOX-99964,1
TOX-99965,0
TOX-99966,1
TOX-99967,1
TOX-99968,1
TOX-99969,1
TOX-99970,1
TOX-99971,1
TOX-99972,0
TOX-99974,0
TOX-99975,0
TOX-99976,0
TOX-99978,0
TOX-99982,1
TOX-99983,1
TOX-99984,1
TOX-99985,1
TOX-99986,1
TOX-99987,0
TOX-99988,0
TOX-99990,0
TOX-99992,1
TOX-99993,1
TOX-99994,1
TOX-99996,1
TOX-99997,1
TOX-99999,0
TOX-100000,0
TOX-100001,0
TOX-100002,0
TOX-100004,0
TOX-100005,0
TOX-100006,0
TOX-100007,1
TOX-100010,1
TOX-100011,1
TOX-100012,1
TOX-100013,1
TOX-100014,1
TOX-100015,0
TOX-100017,0
TOX-100018,0
TOX-100019,0
TOX-100020,0
TOX-100022,0
TOX-100028,0
TOX-100030,0
TOX-100031,0
TOX-100032,1
TOX-100034,0
TOX-100036,0
TOX-100037,0
TOX-100038,0
TOX-100039,0
TOX-100041,0
TOX-100043,0
TOX-100044,0
TOX-100045,0
TOX-100046,0
TOX-100048,0
TOX-100050,1
TOX-100051,0
TOX-100052,0
TOX-100053,0
TOX-100055,0
TOX-100056,0
TOX-100057,0
TOX-100058,0
TOX-100059,0
TOX-100060,0
TOX-100061,0
TOX-100062,0
TOX-100063,0
TOX-100064,0
TOX-100065,0
TOX-100066,0
TOX-100067,0
TOX-100068,0
TOX-100069,0
TOX-100070,1
TOX-100072,1
TOX-100073,0
TOX-100075,0
TOX-100076,0
TOX-100078,0
TOX-100079,0
TOX-100080,0
TOX-100081,0
TOX-100082,0
TOX-100083,0
TOX-100085,0
TOX-100086,1
TOX-100087,0
TOX-100089,0
TOX-100090,1
TOX-100091,1
TOX-100092,0
TOX-100093,0
TOX-100094,0
TOX-100095,0
TOX-100096,0
TOX-100097,0
TOX-100099,0
TOX-100101,0
TOX-100102,0
TOX-100103,0
TOX-100104,1
TOX-100105,0
TOX-100106,1
TOX-100112,0
TOX-100114,0
TOX-100115,0
TOX-100116,0
TOX-100117,0
TOX-100118,0
TOX-100119,0
TOX-100120,0
TOX-100123,0
TOX-100125,0
TOX-100128,1
TOX-100129,1
TOX-100131,1
TOX-100132,0
TOX-100133,1
TOX-100134,0
TOX-100136,0
TOX-100137,0
TOX-100138,0
TOX-100139,1
TOX-100141,0
TOX-100142,0
TOX-100145,0
TOX-100148,1
TOX-100150,0
TOX-100151,1
TOX-100152,0
TOX-100153,1
TOX-100154,0
TOX-100156,0
TOX-100158,0
TOX-100159,1
TOX-100160,1
TOX-100163,0
TOX-100165,0
TOX-100166,1
TOX-100169,1
TOX-100171,1
TOX-100172,1
TOX-100173,0
TOX-100174,1
TOX-100175,1
TOX-100176,0
TOX-100177,1
TOX-100178,1
TOX-100184,0
TOX-100187,0
TOX-100188,1
TOX-100189,0
TOX-100193,0
TOX-100194,0
TOX-100195,1
TOX-100196,1
TOX-100197,0
TOX-100198,1
TOX-100199,1
TOX-100201,1
TOX-100202,0
TOX-100203,0
TOX-100204,1
TOX-100209,0
TOX-100210,0
TOX-100211,0
TOX-100213,0
TOX-100219,0
TOX-100221,0
TOX-100225,0
TOX-100226,0
TOX-100227,0
TOX-100228,0
TOX-100230,0
TOX-100232,1
TOX-100234,0
TOX-100235,0
TOX-100236,1
TOX-100238,0
TOX-100240,1
TOX-100241,0
TOX-100243,0
TOX-100245,0
TOX-100247,0
TOX-100248,0
TOX-100249,0
TOX-100250,1
TOX-100253,0
TOX-100257,1
TOX-100258,0
TOX-100259,0
TOX-100260,1
TOX-100263,0
TOX-100264,0
TOX-100266,0
TOX-100267,0
TOX-100269,0
TOX-100271,1
TOX-100272,0
TOX-100275,0
TOX-100277,0
TOX-100278,0
TOX-100279,0
TOX-100280,0
TOX-100281,0
TOX-100282,0
TOX-100283,1
TOX-100284,0
TOX-100290,0
TOX-100292,0
TOX-100293,0
TOX-100294,0
TOX-100295,0
TOX-100297,0
TOX-100298,1
TOX-100299,0
TOX-100300,0
TOX-100302,0
TOX-100304,0
TOX-100306,0
TOX-100308,0
TOX-100311,0
TOX-100314,0
TOX-100315,0
TOX-100316,1
TOX-100317,0
TOX-100318,0
TOX-100322,0
TOX-100324,1
TOX-100325,1
TOX-100326,1
TOX-100327,1
TOX-100328,0
TOX-100329,0
TOX-100330,1
TOX-100331,1
TOX-100332,0
TOX-100333,1
TOX-100334,0
TOX-100335,0
TOX-100336,1
TOX-100337,0
TOX-100341,0
TOX-100342,0
TOX-100344,0
TOX-100345,0
TOX-100347,1
TOX-100350,0
TOX-100351,0
TOX-100352,0
TOX-100353,0
TOX-100355,0
TOX-100356,1
TOX-100357,1
TOX-100359,0
TOX-100360,0
TOX-100362,0
TOX-100366,0
TOX-100367,0
TOX-100368,0
TOX-100369,0
TOX-100370,0
TOX-100371,0
TOX-100374,0
TOX-100376,0
TOX-100377,0
TOX-100378,1
TOX-100379,0
TOX-100380,1
TOX-100382,0
TOX-100384,0
TOX-100386,0
TOX-100388,0
TOX-100389,1
TOX-100391,0
TOX-100394,0
TOX-100398,1
TOX-100399,1
TOX-100401,0
TOX-100402,0
TOX-100403,1
TOX-100404,0
TOX-100405,0
TOX-100406,0
TOX-100407,0
TOX-100408,0
TOX-100409,0
TOX-100413,1
TOX-100416,0
TOX-100418,0
TOX-100419,0
TOX-100420,0
TOX-100424,0
TOX-100425,0
TOX-100427,1
TOX-100429,0
TOX-100431,0
TOX-100434,0
TOX-100436,0
TOX-100437,0
TOX-100439,0
TOX-100440,0
TOX-100441,0
TOX-100442,0
TOX-100443,0
TOX-100444,0
TOX-100445,0
TOX-100446,0
TOX-100447,1
TOX-100448,0
TOX-100449,0
TOX-100452,0
TOX-100453,1
TOX-100455,0
TOX-100456,0
TOX-100457,0
TOX-100458,0
TOX-100460,1
TOX-100461,0
TOX-100463,0
TOX-100464,0
TOX-100465,0
TOX-100467,0
TOX-100471,0
TOX-100472,0
TOX-100473,0
TOX-100476,1
TOX-100477,0
TOX-100479,0
TOX-100486,0
TOX-100487,0
TOX-100490,1
TOX-100492,1
TOX-100494,1
TOX-100497,0
TOX-100498,1
TOX-100499,0
TOX-100500,1
TOX-100501,0
TOX-100502,1
TOX-100504,0
TOX-100507,1
